Wavelength	Transit Depth
(meters)	(percent)
4.080124e-06	2.180025e+00
4.084198e-06	2.159187e+00
4.088276e-06	2.196018e+00
4.092358e-06	2.174869e+00
4.096445e-06	2.216690e+00
4.100535e-06	2.187655e+00
4.104630e-06	2.172460e+00
4.108728e-06	2.190293e+00
4.112831e-06	2.169336e+00
4.116938e-06	2.150565e+00
4.121049e-06	2.154856e+00
4.125164e-06	2.151862e+00
4.129283e-06	2.192299e+00
4.133406e-06	2.161965e+00
4.137533e-06	2.155671e+00
4.141665e-06	2.150031e+00
4.145800e-06	2.154457e+00
4.149940e-06	2.155336e+00
4.154084e-06	2.166240e+00
4.158232e-06	2.159698e+00
4.162384e-06	2.191581e+00
4.166541e-06	2.182898e+00
4.170701e-06	2.155694e+00
4.174866e-06	2.192735e+00
4.179034e-06	2.162085e+00
4.183207e-06	2.213826e+00
4.187384e-06	2.156055e+00
4.191566e-06	2.279725e+00
4.195751e-06	2.189079e+00
4.199941e-06	2.151167e+00
4.204134e-06	2.202003e+00
4.208332e-06	2.149432e+00
4.212535e-06	2.150792e+00
4.216741e-06	2.174723e+00
4.220952e-06	2.150003e+00
4.225166e-06	2.164281e+00
4.229385e-06	2.288162e+00
4.233608e-06	2.149179e+00
4.237836e-06	2.153713e+00
4.242068e-06	2.157094e+00
4.246303e-06	2.222781e+00
4.250544e-06	2.157216e+00
4.254788e-06	2.222098e+00
4.259036e-06	2.206571e+00
4.263289e-06	2.172858e+00
4.267546e-06	2.158374e+00
4.271808e-06	2.152330e+00
4.276073e-06	2.149642e+00
4.280343e-06	2.156214e+00
4.284617e-06	2.297973e+00
4.288895e-06	2.263478e+00
4.293178e-06	2.152645e+00
4.297465e-06	2.153905e+00
4.301756e-06	2.153596e+00
4.306052e-06	2.150280e+00
4.310351e-06	2.189752e+00
4.314655e-06	2.151194e+00
4.318964e-06	2.189090e+00
4.323276e-06	2.148795e+00
4.327593e-06	2.191605e+00
4.331915e-06	2.150783e+00
4.336240e-06	2.166728e+00
4.340570e-06	2.173792e+00
4.344904e-06	2.262882e+00
4.349243e-06	2.199775e+00
4.353586e-06	2.158118e+00
4.357933e-06	2.158539e+00
4.362284e-06	2.158138e+00
4.366640e-06	2.219971e+00
4.371001e-06	2.167179e+00
4.375365e-06	2.178218e+00
4.379734e-06	2.252600e+00
4.384107e-06	2.176908e+00
4.388485e-06	2.146984e+00
4.392867e-06	2.149963e+00
4.397254e-06	2.191006e+00
4.401644e-06	2.172013e+00
4.406040e-06	2.215520e+00
4.410439e-06	2.247964e+00
4.414843e-06	2.160327e+00
4.419252e-06	2.153903e+00
4.423664e-06	2.157416e+00
4.428082e-06	2.165221e+00
4.432503e-06	2.228042e+00
4.436929e-06	2.254269e+00
4.441360e-06	2.148247e+00
4.445795e-06	2.149686e+00
4.450234e-06	2.181673e+00
4.454678e-06	2.266136e+00
4.459126e-06	2.155863e+00
4.463578e-06	2.160479e+00
4.468035e-06	2.147959e+00
4.472497e-06	2.199279e+00
4.476963e-06	2.188167e+00
4.481433e-06	2.146243e+00
4.485908e-06	2.147200e+00
4.490387e-06	2.195775e+00
4.494871e-06	2.231908e+00
4.499360e-06	2.151479e+00
4.503852e-06	2.146765e+00
4.508350e-06	2.178392e+00
4.512851e-06	2.192920e+00
4.517358e-06	2.144903e+00
4.521868e-06	2.355823e+00
4.526384e-06	2.147757e+00
4.530903e-06	2.150652e+00
4.535428e-06	2.146130e+00
4.539956e-06	2.150914e+00
4.544490e-06	2.147499e+00
4.549028e-06	2.148508e+00
4.553570e-06	2.174719e+00
4.558117e-06	2.152162e+00
4.562668e-06	2.172355e+00
4.567224e-06	2.155593e+00
4.571785e-06	2.149073e+00
4.576350e-06	2.146716e+00
4.580920e-06	2.169437e+00
4.585494e-06	2.146291e+00
4.590073e-06	2.149452e+00
4.594656e-06	2.160063e+00
4.599244e-06	2.159462e+00
4.603836e-06	2.242509e+00
4.608434e-06	2.281362e+00
4.613035e-06	2.146375e+00
4.617642e-06	2.712945e+00
4.622252e-06	2.196932e+00
4.626868e-06	2.161747e+00
4.631488e-06	2.192624e+00
4.636113e-06	2.150514e+00
4.640742e-06	2.171088e+00
4.645376e-06	2.145034e+00
4.650015e-06	2.145953e+00
4.654658e-06	2.155348e+00
4.659306e-06	2.164573e+00
4.663958e-06	2.149414e+00
4.668615e-06	2.155227e+00
4.673277e-06	2.275343e+00
4.677943e-06	2.168152e+00
4.682615e-06	2.406240e+00
4.687290e-06	2.147227e+00
4.691971e-06	2.147329e+00
4.696656e-06	2.146339e+00
4.701346e-06	2.145655e+00
4.706040e-06	2.147619e+00
4.710739e-06	2.159842e+00
4.715443e-06	2.145081e+00
4.720152e-06	2.177574e+00
4.724865e-06	2.146106e+00
4.729583e-06	2.147705e+00
4.734306e-06	2.145706e+00
4.739033e-06	2.149702e+00
4.743765e-06	2.153178e+00
4.748502e-06	2.144522e+00
4.753243e-06	2.145202e+00
4.757990e-06	2.146007e+00
4.762741e-06	2.145599e+00
4.767497e-06	2.145873e+00
4.772257e-06	2.340319e+00
4.777022e-06	2.173508e+00
4.781792e-06	2.145423e+00
4.786567e-06	2.146885e+00
4.791347e-06	2.147819e+00
4.796131e-06	2.148334e+00
4.800920e-06	2.147351e+00
4.805714e-06	2.148735e+00
4.810513e-06	2.149901e+00
4.815316e-06	2.310169e+00
4.820124e-06	2.203257e+00
4.824938e-06	2.266098e+00
4.829755e-06	2.234534e+00
4.834578e-06	2.145060e+00
4.839406e-06	2.160104e+00
4.844238e-06	2.156221e+00
4.849075e-06	2.166853e+00
4.853917e-06	2.156013e+00
4.858764e-06	2.166684e+00
4.863616e-06	2.158744e+00
4.868472e-06	2.151219e+00
4.873333e-06	2.147943e+00
4.878200e-06	2.154149e+00
4.883071e-06	2.154538e+00
4.887947e-06	2.147278e+00
4.892827e-06	2.274590e+00
4.897713e-06	2.167776e+00
4.902604e-06	2.151485e+00
4.907499e-06	2.153781e+00
4.912399e-06	2.155636e+00
4.917305e-06	2.145493e+00
4.922215e-06	2.147534e+00
4.927130e-06	2.150115e+00
4.932050e-06	2.244352e+00
4.936974e-06	2.161542e+00
4.941904e-06	2.204620e+00
4.946839e-06	2.151802e+00
4.951778e-06	2.185120e+00
4.956723e-06	2.155623e+00
4.961672e-06	2.147018e+00
4.966627e-06	2.155745e+00
4.971586e-06	2.396958e+00
4.976551e-06	2.153400e+00
4.981520e-06	2.212982e+00
4.986494e-06	2.157878e+00
4.991473e-06	2.182068e+00
4.996457e-06	2.164275e+00
5.001447e-06	2.163423e+00
5.006441e-06	2.222010e+00
5.011440e-06	2.150927e+00
5.016444e-06	2.155243e+00
5.021453e-06	2.157952e+00
5.026467e-06	2.166779e+00
5.031486e-06	2.161402e+00
5.036510e-06	2.248484e+00
5.041540e-06	2.180622e+00
5.046574e-06	2.308769e+00
5.051613e-06	2.158425e+00
5.056657e-06	2.148437e+00
5.061706e-06	2.155054e+00
5.066761e-06	2.145418e+00
5.071820e-06	2.146742e+00
5.076884e-06	2.165677e+00
5.081954e-06	2.219964e+00
5.087028e-06	2.283596e+00
5.092108e-06	2.147114e+00
5.097193e-06	2.151384e+00
5.102282e-06	2.149790e+00
5.107377e-06	2.188799e+00
5.112477e-06	2.155461e+00
5.117582e-06	2.155164e+00
5.122692e-06	2.149710e+00
5.127807e-06	2.189395e+00
5.132928e-06	2.180867e+00
5.138053e-06	2.151966e+00
5.143184e-06	2.147826e+00
5.148319e-06	2.149445e+00
5.153460e-06	2.188939e+00
5.158606e-06	2.173585e+00
5.163757e-06	2.167489e+00
5.168913e-06	2.156881e+00
5.174075e-06	2.169696e+00
5.179241e-06	2.166561e+00
5.184413e-06	2.151623e+00
5.189590e-06	2.168622e+00
5.194772e-06	2.155116e+00
5.199959e-06	2.406021e+00
5.205151e-06	2.154196e+00
5.210349e-06	2.160263e+00
5.215551e-06	2.154691e+00
5.220759e-06	2.164779e+00
5.225972e-06	2.169482e+00
5.231191e-06	2.155063e+00
5.236414e-06	2.147074e+00
5.241643e-06	2.163821e+00
5.246877e-06	2.157959e+00
5.252116e-06	2.169509e+00
5.257361e-06	2.165414e+00
5.262610e-06	2.152471e+00
5.267865e-06	2.154062e+00
5.273125e-06	2.157600e+00
5.278391e-06	2.213241e+00
5.283662e-06	2.242370e+00
5.288937e-06	2.213592e+00
5.294219e-06	2.187584e+00
5.299505e-06	2.211964e+00
5.304797e-06	2.163808e+00
5.310094e-06	2.159269e+00
5.315396e-06	2.157998e+00
5.320704e-06	2.188742e+00
5.326017e-06	2.150808e+00
5.331335e-06	2.182685e+00
5.336659e-06	2.341784e+00
5.341987e-06	2.166527e+00
5.347322e-06	2.155608e+00
5.352661e-06	2.321347e+00
5.358006e-06	2.224715e+00
5.363356e-06	2.166650e+00
5.368712e-06	2.163021e+00
5.374072e-06	2.212685e+00
5.379439e-06	2.164352e+00
5.384810e-06	2.157113e+00
5.390187e-06	2.268611e+00
5.395569e-06	2.179129e+00
5.400957e-06	2.151080e+00
5.406350e-06	2.190190e+00
5.411749e-06	2.280520e+00
5.417152e-06	2.589919e+00
5.422562e-06	2.182997e+00
5.427976e-06	2.325353e+00
5.433396e-06	2.174720e+00
5.438822e-06	2.149489e+00
5.444253e-06	2.176011e+00
5.449689e-06	2.299758e+00
5.455131e-06	2.175581e+00
5.460578e-06	2.169287e+00
5.466030e-06	2.172713e+00
5.471488e-06	2.171595e+00
5.476952e-06	2.172511e+00
5.482421e-06	2.185538e+00
5.487895e-06	2.251995e+00
5.493375e-06	2.180883e+00
5.498860e-06	2.185835e+00
5.504351e-06	2.185613e+00
5.509848e-06	2.186588e+00
5.515349e-06	2.173063e+00
5.520857e-06	2.283151e+00
5.526369e-06	2.198396e+00
5.531888e-06	2.265055e+00
5.537411e-06	2.238527e+00
5.542941e-06	2.364622e+00
5.548476e-06	2.231597e+00
5.554016e-06	2.197525e+00
5.559562e-06	2.185010e+00
5.565113e-06	2.249001e+00
5.570670e-06	2.601386e+00
5.576233e-06	2.234483e+00
5.581801e-06	2.196524e+00
5.587375e-06	2.453368e+00
5.592954e-06	2.293019e+00
5.598538e-06	2.186509e+00
5.604129e-06	2.164862e+00
5.609725e-06	2.161317e+00
5.615326e-06	2.292709e+00
5.620933e-06	2.225084e+00
5.626546e-06	2.182883e+00
5.632164e-06	2.204235e+00
5.637788e-06	2.222085e+00
5.643418e-06	2.169436e+00
5.649053e-06	2.160352e+00
5.654694e-06	2.219948e+00
5.660340e-06	2.213176e+00
5.665992e-06	2.344652e+00
5.671650e-06	2.153322e+00
5.677313e-06	2.213630e+00
5.682982e-06	2.240328e+00
5.688657e-06	2.162603e+00
5.694337e-06	2.180448e+00
5.700023e-06	2.177989e+00
5.705715e-06	2.193012e+00
5.711412e-06	2.172186e+00
5.717115e-06	2.160067e+00
5.722824e-06	2.189713e+00
5.728539e-06	2.176207e+00
5.734259e-06	2.278858e+00
5.739985e-06	2.194112e+00
5.745716e-06	2.200180e+00
5.751454e-06	2.306063e+00
5.757197e-06	2.204379e+00
5.762945e-06	2.238469e+00
5.768700e-06	2.329551e+00
5.774460e-06	2.192228e+00
5.780226e-06	2.245330e+00
5.785998e-06	2.192293e+00
5.791776e-06	2.223933e+00
5.797559e-06	2.218483e+00
5.803348e-06	2.272722e+00
5.809143e-06	2.191267e+00
5.814943e-06	2.208626e+00
5.820750e-06	2.344538e+00
5.826562e-06	2.200797e+00
5.832380e-06	2.641556e+00
5.838204e-06	2.228854e+00
5.844034e-06	2.204849e+00
5.849869e-06	2.194173e+00
5.855710e-06	2.258573e+00
5.861558e-06	2.434192e+00
5.867411e-06	2.183756e+00
5.873269e-06	2.219135e+00
5.879134e-06	2.226098e+00
5.885005e-06	2.245832e+00
5.890881e-06	2.306942e+00
5.896763e-06	2.243487e+00
5.902651e-06	2.195267e+00
5.908545e-06	2.183337e+00
5.914445e-06	2.173550e+00
5.920351e-06	2.172274e+00
5.926263e-06	2.169415e+00
5.932180e-06	2.307839e+00
5.938104e-06	2.300695e+00
5.944033e-06	2.272549e+00
5.949969e-06	2.233345e+00
5.955910e-06	2.249626e+00
5.961857e-06	2.369552e+00
5.967810e-06	2.326310e+00
5.973769e-06	2.174374e+00
5.979734e-06	2.186269e+00
5.985705e-06	2.175710e+00
5.991682e-06	2.219690e+00
5.997665e-06	2.283096e+00
6.003654e-06	2.237114e+00
6.009649e-06	2.256816e+00
6.015650e-06	2.197692e+00
6.021657e-06	2.167633e+00
6.027670e-06	2.203555e+00
6.033688e-06	2.367845e+00
6.039713e-06	2.377205e+00
6.045744e-06	2.177647e+00
6.051781e-06	2.516716e+00
6.057824e-06	2.183140e+00
6.063873e-06	2.197988e+00
6.069928e-06	2.267990e+00
6.075989e-06	2.188037e+00
6.082056e-06	2.175989e+00
6.088129e-06	2.200079e+00
6.094208e-06	2.257760e+00
6.100294e-06	2.198248e+00
6.106385e-06	2.227586e+00
6.112483e-06	2.207045e+00
6.118586e-06	2.200205e+00
6.124696e-06	2.210382e+00
6.130811e-06	2.184720e+00
6.136933e-06	2.214714e+00
6.143061e-06	2.586960e+00
6.149195e-06	2.190849e+00
6.155336e-06	2.191663e+00
6.161482e-06	2.190513e+00
6.167634e-06	2.230326e+00
6.173793e-06	2.189552e+00
6.179958e-06	2.201633e+00
6.186129e-06	2.200670e+00
6.192306e-06	2.196379e+00
6.198489e-06	2.191569e+00
6.204678e-06	2.212076e+00
6.210874e-06	2.172850e+00
6.217076e-06	2.201082e+00
6.223284e-06	2.222684e+00
6.229498e-06	2.252344e+00
6.235718e-06	2.190309e+00
6.241945e-06	2.210976e+00
6.248178e-06	2.178851e+00
6.254417e-06	2.186950e+00
6.260662e-06	2.199955e+00
6.266914e-06	2.211489e+00
6.273171e-06	2.183220e+00
6.279435e-06	2.222573e+00
6.285705e-06	2.181207e+00
6.291982e-06	2.222984e+00
6.298265e-06	2.187917e+00
6.304554e-06	2.169781e+00
6.310849e-06	2.232962e+00
6.317151e-06	2.202131e+00
6.323459e-06	2.205569e+00
6.329773e-06	2.297423e+00
6.336093e-06	2.187607e+00
6.342420e-06	2.240530e+00
6.348753e-06	2.214749e+00
6.355093e-06	2.216480e+00
6.361439e-06	2.217079e+00
6.367791e-06	2.223847e+00
6.374149e-06	2.168948e+00
6.380514e-06	2.233941e+00
6.386885e-06	2.239471e+00
6.393263e-06	2.223877e+00
6.399647e-06	2.174775e+00
6.406037e-06	2.241483e+00
6.412434e-06	2.289113e+00
6.418837e-06	2.263580e+00
6.425246e-06	2.188597e+00
6.431662e-06	2.239379e+00
6.438084e-06	2.277609e+00
6.444513e-06	2.269801e+00
6.450948e-06	2.289739e+00
6.457389e-06	2.200081e+00
6.463837e-06	2.252087e+00
6.470292e-06	2.290155e+00
6.476753e-06	2.284452e+00
6.483220e-06	2.296793e+00
6.489694e-06	2.266558e+00
6.496174e-06	2.248701e+00
6.502661e-06	2.278449e+00
6.509154e-06	2.229633e+00
6.515653e-06	2.209060e+00
6.522159e-06	2.282562e+00
6.528672e-06	2.268638e+00
6.535191e-06	2.192143e+00
6.541717e-06	2.257289e+00
6.548249e-06	2.175777e+00
6.554788e-06	2.251894e+00
6.561333e-06	2.203429e+00
6.567885e-06	2.211364e+00
6.574443e-06	2.215279e+00
6.581008e-06	2.202263e+00
6.587579e-06	2.245804e+00
6.594157e-06	2.234293e+00
6.600741e-06	2.378908e+00
6.607333e-06	2.175676e+00
6.613930e-06	2.257814e+00
6.620534e-06	2.621770e+00
6.627145e-06	2.178610e+00
6.633763e-06	2.265074e+00
6.640387e-06	2.333353e+00
6.647018e-06	2.318909e+00
6.653655e-06	2.173582e+00
6.660299e-06	2.179512e+00
6.666949e-06	2.196417e+00
6.673606e-06	2.503201e+00
6.680270e-06	2.201382e+00
6.686941e-06	2.311511e+00
6.693618e-06	2.449667e+00
6.700302e-06	2.198444e+00
6.706992e-06	2.211645e+00
6.713689e-06	2.191268e+00
6.720393e-06	2.295974e+00
6.727104e-06	2.209445e+00
6.733821e-06	2.164358e+00
6.740545e-06	2.220169e+00
6.747276e-06	2.213707e+00
6.754013e-06	2.185842e+00
6.760757e-06	2.182105e+00
6.767508e-06	2.198442e+00
6.774266e-06	2.316562e+00
6.781030e-06	2.214578e+00
6.787801e-06	2.305570e+00
6.794579e-06	2.205750e+00
6.801364e-06	2.249821e+00
6.808155e-06	2.193749e+00
6.814953e-06	2.184520e+00
6.821758e-06	2.212692e+00
6.828570e-06	2.266221e+00
6.835389e-06	2.225656e+00
6.842214e-06	2.223617e+00
6.849046e-06	2.228193e+00
6.855885e-06	2.232222e+00
6.862731e-06	2.259667e+00
6.869584e-06	2.289142e+00
6.876443e-06	2.190016e+00
6.883310e-06	2.204045e+00
6.890183e-06	2.239650e+00
6.897063e-06	2.283471e+00
6.903950e-06	2.195482e+00
6.910844e-06	2.237261e+00
6.917745e-06	2.193807e+00
6.924652e-06	2.188069e+00
6.931567e-06	2.251711e+00
6.938488e-06	2.222326e+00
6.945417e-06	2.177106e+00
6.952352e-06	2.250639e+00
6.959294e-06	2.248585e+00
6.966243e-06	2.222352e+00
6.973199e-06	2.202187e+00
6.980162e-06	2.212604e+00
6.987132e-06	2.226179e+00
6.994109e-06	2.266767e+00
7.001093e-06	2.248357e+00
7.008084e-06	2.227234e+00
7.015082e-06	2.187728e+00
7.022087e-06	2.258672e+00
7.029098e-06	2.269759e+00
7.036117e-06	2.264596e+00
7.043143e-06	2.209901e+00
7.050176e-06	2.226135e+00
7.057216e-06	2.249323e+00
7.064263e-06	2.342585e+00
7.071316e-06	2.467328e+00
7.078377e-06	2.222292e+00
7.085445e-06	2.639322e+00
7.092521e-06	2.318787e+00
7.099603e-06	2.249204e+00
7.106692e-06	2.230712e+00
7.113788e-06	2.222316e+00
7.120892e-06	2.338818e+00
7.128002e-06	2.285910e+00
7.135120e-06	2.289580e+00
7.142244e-06	2.325392e+00
7.149376e-06	2.241375e+00
7.156515e-06	2.307535e+00
7.163661e-06	2.249365e+00
7.170814e-06	2.299151e+00
7.177975e-06	2.229784e+00
7.185142e-06	2.269434e+00
7.192317e-06	2.242039e+00
7.199498e-06	2.349696e+00
7.206687e-06	2.276372e+00
7.213884e-06	2.295401e+00
7.221087e-06	2.348433e+00
7.228297e-06	2.311701e+00
7.235515e-06	2.684193e+00
7.242740e-06	2.295006e+00
7.249972e-06	2.222688e+00
7.257212e-06	2.274370e+00
7.264458e-06	2.249414e+00
7.271712e-06	2.293771e+00
7.278973e-06	2.339047e+00
7.286241e-06	2.348542e+00
7.293517e-06	2.253860e+00
7.300800e-06	2.338749e+00
7.308090e-06	2.251657e+00
7.315387e-06	2.250064e+00
7.322692e-06	2.348299e+00
7.330004e-06	2.353065e+00
7.337323e-06	2.313343e+00
7.344650e-06	2.271849e+00
7.351984e-06	2.346979e+00
7.359325e-06	2.350178e+00
7.366674e-06	2.247222e+00
7.374029e-06	2.274441e+00
7.381393e-06	2.463399e+00
7.388763e-06	2.284129e+00
7.396141e-06	2.271915e+00
7.403527e-06	2.404464e+00
7.410919e-06	2.290826e+00
7.418319e-06	2.285983e+00
7.425727e-06	2.287565e+00
7.433142e-06	2.292946e+00
7.440564e-06	2.252361e+00
7.447994e-06	2.286452e+00
7.455431e-06	2.342083e+00
7.462875e-06	2.311428e+00
7.470327e-06	2.265477e+00
7.477787e-06	2.268778e+00
7.485253e-06	2.308560e+00
7.492728e-06	2.313975e+00
7.500210e-06	2.334342e+00
7.507699e-06	2.264294e+00
7.515196e-06	2.301311e+00
7.522700e-06	2.320955e+00
7.530211e-06	2.267847e+00
7.537731e-06	2.330469e+00
7.545257e-06	2.286223e+00
7.552792e-06	2.329583e+00
7.560333e-06	2.275337e+00
7.567883e-06	2.241303e+00
7.575439e-06	2.239777e+00
7.583004e-06	2.334702e+00
7.590576e-06	2.386369e+00
7.598155e-06	2.650271e+00
7.605742e-06	2.257602e+00
7.613337e-06	2.226368e+00
7.620939e-06	2.268556e+00
7.628549e-06	2.283399e+00
7.636166e-06	2.223021e+00
7.643791e-06	2.259111e+00
7.651424e-06	2.269091e+00
7.659064e-06	2.398360e+00
7.666712e-06	2.282787e+00
7.674367e-06	2.346613e+00
7.682030e-06	2.211729e+00
7.689701e-06	2.331302e+00
7.697380e-06	2.376826e+00
7.705066e-06	2.317958e+00
7.712760e-06	2.297326e+00
7.720461e-06	2.333086e+00
7.728170e-06	2.457514e+00
7.735887e-06	2.335211e+00
7.743612e-06	2.462240e+00
7.751344e-06	2.277906e+00
7.759084e-06	2.323226e+00
7.766832e-06	2.318299e+00
7.774587e-06	2.346601e+00
7.782350e-06	2.351326e+00
7.790121e-06	2.281464e+00
7.797900e-06	2.345152e+00
7.805687e-06	2.381611e+00
7.813481e-06	2.453578e+00
7.821283e-06	2.312380e+00
7.829093e-06	2.314387e+00
7.836910e-06	2.366797e+00
7.844736e-06	2.269739e+00
7.852569e-06	2.369098e+00
7.860410e-06	2.251428e+00
7.868259e-06	2.298801e+00
7.876116e-06	2.270684e+00
7.883980e-06	2.377087e+00
7.891853e-06	2.276450e+00
7.899733e-06	2.313645e+00
7.907621e-06	2.375004e+00
7.915517e-06	2.286951e+00
7.923421e-06	2.246033e+00
7.931333e-06	2.261296e+00
7.939253e-06	2.303932e+00
7.947181e-06	2.521414e+00
7.955116e-06	2.271323e+00
7.963060e-06	2.358643e+00
7.971011e-06	2.308597e+00
7.978970e-06	2.256332e+00
7.986938e-06	2.294014e+00
7.994913e-06	2.307961e+00
8.002896e-06	2.254793e+00
8.010887e-06	2.305600e+00
8.018886e-06	2.332414e+00
8.026894e-06	2.260736e+00
8.034909e-06	2.263547e+00
8.042932e-06	2.252786e+00
8.050963e-06	2.286100e+00
8.059002e-06	2.307120e+00
8.067049e-06	2.238469e+00
8.075105e-06	2.260147e+00
8.083168e-06	2.294632e+00
8.091239e-06	2.371041e+00
8.099319e-06	2.329597e+00
8.107406e-06	2.224357e+00
8.115502e-06	2.345197e+00
8.123605e-06	2.377293e+00
8.131717e-06	2.292899e+00
8.139837e-06	2.231209e+00
8.147965e-06	2.216448e+00
8.156101e-06	2.276088e+00
8.164245e-06	2.257970e+00
8.172397e-06	2.372431e+00
8.180558e-06	2.326113e+00
8.188726e-06	2.272354e+00
8.196903e-06	2.254291e+00
8.205088e-06	2.259187e+00
8.213281e-06	2.353152e+00
8.221482e-06	2.328579e+00
8.229692e-06	2.266143e+00
8.237910e-06	2.347464e+00
8.246135e-06	2.289911e+00
8.254369e-06	2.303419e+00
8.262612e-06	2.370451e+00
8.270862e-06	2.355030e+00
8.279121e-06	2.236048e+00
8.287388e-06	2.227305e+00
8.295663e-06	2.259503e+00
8.303947e-06	2.286736e+00
8.312239e-06	2.250189e+00
8.320539e-06	2.226729e+00
8.328847e-06	2.222732e+00
8.337164e-06	2.277686e+00
8.345489e-06	2.528405e+00
8.353822e-06	2.284243e+00
8.362164e-06	2.290407e+00
8.370514e-06	2.240415e+00
8.378872e-06	2.278408e+00
8.387238e-06	2.287366e+00
8.395613e-06	2.387696e+00
8.403997e-06	2.277962e+00
8.412388e-06	2.249415e+00
8.420788e-06	2.212385e+00
8.429197e-06	2.201750e+00
8.437614e-06	2.361470e+00
8.446039e-06	2.273638e+00
8.454473e-06	2.199235e+00
8.462915e-06	2.329279e+00
8.471365e-06	2.252400e+00
8.479824e-06	2.293765e+00
8.488292e-06	2.204539e+00
8.496768e-06	2.304048e+00
8.505252e-06	2.259077e+00
8.513745e-06	2.242699e+00
8.522246e-06	2.286059e+00
8.530756e-06	2.220042e+00
8.539274e-06	2.245326e+00
8.547801e-06	2.235598e+00
8.556336e-06	2.291029e+00
8.564880e-06	2.264906e+00
8.573432e-06	2.289035e+00
8.581993e-06	2.321882e+00
8.590563e-06	2.269715e+00
8.599141e-06	2.223547e+00
8.607727e-06	2.192183e+00
8.616322e-06	2.258775e+00
8.624926e-06	2.206503e+00
8.633538e-06	2.236667e+00
8.642159e-06	2.303047e+00
8.650789e-06	2.238192e+00
8.659427e-06	2.274624e+00
8.668074e-06	2.436494e+00
8.676729e-06	2.252120e+00
8.685393e-06	2.199714e+00
8.694066e-06	2.288914e+00
8.702747e-06	2.232705e+00
8.711437e-06	2.187814e+00
8.720136e-06	2.249422e+00
8.728843e-06	2.228212e+00
8.737559e-06	2.223693e+00
8.746284e-06	2.217366e+00
8.755018e-06	2.181824e+00
8.763760e-06	2.279716e+00
8.772511e-06	2.244385e+00
8.781270e-06	2.221828e+00
8.790039e-06	2.222921e+00
8.798816e-06	2.273966e+00
8.807602e-06	2.258037e+00
8.816397e-06	2.250862e+00
8.825200e-06	2.195794e+00
8.834013e-06	2.177116e+00
8.842834e-06	2.229624e+00
8.851664e-06	2.337897e+00
8.860502e-06	2.242540e+00
8.869350e-06	2.317187e+00
8.878206e-06	2.208060e+00
8.887071e-06	2.373528e+00
8.895945e-06	2.228645e+00
8.904828e-06	2.244278e+00
8.913720e-06	2.249538e+00
8.922621e-06	2.181433e+00
8.931530e-06	2.183003e+00
8.940449e-06	2.262178e+00
8.949376e-06	2.206225e+00
8.958313e-06	2.228500e+00
8.967258e-06	2.240857e+00
8.976212e-06	2.171850e+00
8.985175e-06	2.171732e+00
8.994147e-06	2.160939e+00
9.003128e-06	2.170805e+00
9.012118e-06	2.234999e+00
9.021117e-06	2.170887e+00
9.030125e-06	2.308415e+00
9.039142e-06	2.174183e+00
9.048168e-06	2.173297e+00
9.057203e-06	2.203560e+00
9.066247e-06	2.255293e+00
9.075299e-06	2.227304e+00
9.084362e-06	2.236676e+00
9.093433e-06	2.542954e+00
9.102513e-06	2.175166e+00
9.111602e-06	2.229788e+00
9.120700e-06	2.215641e+00
9.129808e-06	2.176912e+00
9.138924e-06	2.173252e+00
9.148050e-06	2.150350e+00
9.157184e-06	2.179833e+00
9.166328e-06	2.154366e+00
9.175481e-06	2.192553e+00
9.184643e-06	2.186254e+00
9.193814e-06	2.160376e+00
9.202995e-06	2.210773e+00
9.212184e-06	2.240831e+00
9.221383e-06	2.179311e+00
9.230591e-06	2.149655e+00
9.239808e-06	2.163246e+00
9.249034e-06	2.182091e+00
9.258270e-06	2.390168e+00
9.267514e-06	2.161608e+00
9.276768e-06	2.189794e+00
9.286031e-06	2.199656e+00
9.295304e-06	2.151159e+00
9.304586e-06	2.154154e+00
9.313877e-06	2.158237e+00
9.323177e-06	2.156822e+00
9.332486e-06	2.175572e+00
9.341805e-06	2.181530e+00
9.351133e-06	2.157046e+00
9.360471e-06	2.195205e+00
9.369818e-06	2.232804e+00
9.379174e-06	2.209665e+00
9.388539e-06	2.163790e+00
9.397914e-06	2.151471e+00
9.407298e-06	2.164425e+00
9.416692e-06	2.179691e+00
9.426095e-06	2.148993e+00
9.435507e-06	2.160774e+00
9.444929e-06	2.182477e+00
9.454360e-06	2.181324e+00
9.463800e-06	2.151317e+00
9.473250e-06	2.171064e+00
9.482710e-06	2.153310e+00
9.492178e-06	2.178867e+00
9.501657e-06	2.235939e+00
9.511144e-06	2.154019e+00
9.520642e-06	2.152531e+00
9.530148e-06	2.242292e+00
9.539665e-06	2.151380e+00
9.549190e-06	2.168578e+00
9.558725e-06	2.149896e+00
9.568270e-06	2.154621e+00
9.577825e-06	2.165138e+00
9.587388e-06	2.252687e+00
9.596962e-06	2.154430e+00
9.606545e-06	2.158223e+00
9.616137e-06	2.175043e+00
9.625739e-06	2.150215e+00
9.635351e-06	2.150538e+00
9.644972e-06	2.157775e+00
9.654603e-06	2.153762e+00
9.664243e-06	2.153837e+00
9.673894e-06	2.182679e+00
9.683553e-06	2.178695e+00
9.693223e-06	2.152897e+00
9.702902e-06	2.157416e+00
9.712590e-06	2.148717e+00
9.722289e-06	2.171842e+00
9.731997e-06	2.146777e+00
9.741715e-06	2.149163e+00
